Unnamed: 0,호선,역코드,역명,AIRPRESSURE,CO2,HUMIDITY,PM10,PM2.5,TEMPERATURE,호선명,역번호,설치대수,제조사,모델명,적용면적,처리용량,Purifier_Need
39,2,205,동대문역사문화공원,66,236,18,56,13,232,4호선,422,16,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated
40,2,205,동대문역사문화공원,66,236,18,56,13,232,5호선,2537,18,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
40,2,205,동대문역사문화공원,66,236,18,56,13,232,5호선,2537,18,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
40,2,205,동대문역사문화공원,66,236,18,56,13,232,5호선,2537,18,LG전자,AS480BWFB,168.3,20.0,Optimal
40,2,205,동대문역사문화공원,66,236,18,56,13,232,5호선,2537,18,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
40,2,205,동대문역사문화공원,66,236,18,56,13,232,5호선,2537,18,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
40,2,205,동대문역사문화공원,66,236,18,56,13,232,5호선,2537,18,LG전자,AS480BWFB,168.3,20.0,Optimal
40,2,205,동대문역사문화공원,66,236,18,56,13,232,5호선,2537,18,LG전자,AS480BWFB,168.3,20.0,Optimal
40,2,205,동대문역사문화공원,66,236,18,56,13,232,5호선,2537,18,LG전자,AS480BWFB,168.3,20.0,Optimal
40,2,205,동대문역사문화공원,66,236,18,56,13,232,5호선,2537,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated
41,4,422,동대문역사문화공원,51,186,8,116,98,260,2호선,205,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
41,4,422,동대문역사문화공원,51,186,8,116,98,260,2호선,205,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
41,4,422,동대문역사문화공원,51,186,8,116,98,260,2호선,205,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
41,4,422,동대문역사문화공원,51,186,8,116,98,260,2호선,205,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
41,4,422,동대문역사문화공원,51,186,8,116,98,260,2호선,205,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
41,4,422,동대문역사문화공원,51,186,8,116,98,260,2호선,205,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
41,4,422,동대문역사문화공원,51,186,8,116,98,260,2호선,205,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
41,4,422,동대문역사문화공원,51,186,8,116,98,260,2호선,205,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
41,4,422,동대문역사문화공원,51,186,8,116,98,260,2호선,205,14,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated
42,4,422,동대문역사문화공원,51,186,8,116,98,260,4호선,422,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
42,4,422,동대문역사문화공원,51,186,8,116,98,260,4호선,422,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
42,4,422,동대문역사문화공원,51,186,8,116,98,260,4호선,422,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal
42,4,422,동대문역사문화공원,51,186,8,116,98,260,4호선,422,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
42,4,422,동대문역사문화공원,51,186,8,116,98,260,4호선,422,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
42,4,422,동대문역사문화공원,51,186,8,116,98,260,4호선,422,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal
42,4,422,동대문역사문화공원,51,186,8,116,98,260,4호선,422,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal
42,4,422,동대문역사문화공원,51,186,8,116,98,260,4호선,422,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal
42,4,422,동대문역사문화공원,51,186,8,116,98,260,4호선,422,16,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated
43,4,422,동대문역사문화공원,51,186,8,116,98,260,5호선,2537,18,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
43,4,422,동대문역사문화공원,51,186,8,116,98,260,5호선,2537,18,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
43,4,422,동대문역사문화공원,51,186,8,116,98,260,5호선,2537,18,LG전자,AS480BWFB,168.3,20.0,Optimal
43,4,422,동대문역사문화공원,51,186,8,116,98,260,5호선,2537,18,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
43,4,422,동대문역사문화공원,51,186,8,116,98,260,5호선,2537,18,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
43,4,422,동대문역사문화공원,51,186,8,116,98,260,5호선,2537,18,LG전자,AS480BWFB,168.3,20.0,Optimal
43,4,422,동대문역사문화공원,51,186,8,116,98,260,5호선,2537,18,LG전자,AS480BWFB,168.3,20.0,Optimal
43,4,422,동대문역사문화공원,51,186,8,116,98,260,5호선,2537,18,LG전자,AS480BWFB,168.3,20.0,Optimal
43,4,422,동대문역사문화공원,51,186,8,116,98,260,5호선,2537,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated
44,5,2537,동대문역사문화공원,215,180,186,112,153,199,2호선,205,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
44,5,2537,동대문역사문화공원,215,180,186,112,153,199,2호선,205,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
44,5,2537,동대문역사문화공원,215,180,186,112,153,199,2호선,205,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
44,5,2537,동대문역사문화공원,215,180,186,112,153,199,2호선,205,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
44,5,2537,동대문역사문화공원,215,180,186,112,153,199,2호선,205,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
44,5,2537,동대문역사문화공원,215,180,186,112,153,199,2호선,205,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
44,5,2537,동대문역사문화공원,215,180,186,112,153,199,2호선,205,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
44,5,2537,동대문역사문화공원,215,180,186,112,153,199,2호선,205,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
44,5,2537,동대문역사문화공원,215,180,186,112,153,199,2호선,205,14,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated
45,5,2537,동대문역사문화공원,215,180,186,112,153,199,4호선,422,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
45,5,2537,동대문역사문화공원,215,180,186,112,153,199,4호선,422,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
45,5,2537,동대문역사문화공원,215,180,186,112,153,199,4호선,422,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal
45,5,2537,동대문역사문화공원,215,180,186,112,153,199,4호선,422,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
45,5,2537,동대문역사문화공원,215,180,186,112,153,199,4호선,422,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
45,5,2537,동대문역사문화공원,215,180,186,112,153,199,4호선,422,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal
45,5,2537,동대문역사문화공원,215,180,186,112,153,199,4호선,422,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal
45,5,2537,동대문역사문화공원,215,180,186,112,153,199,4호선,422,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal
45,5,2537,동대문역사문화공원,215,180,186,112,153,199,4호선,422,16,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated
46,5,2537,동대문역사문화공원,215,180,186,112,153,199,5호선,2537,18,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
46,5,2537,동대문역사문화공원,215,180,186,112,153,199,5호선,2537,18,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
46,5,2537,동대문역사문화공원,215,180,186,112,153,199,5호선,2537,18,LG전자,AS480BWFB,168.3,20.0,Optimal
46,5,2537,동대문역사문화공원,215,180,186,112,153,199,5호선,2537,18,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
46,5,2537,동대문역사문화공원,215,180,186,112,153,199,5호선,2537,18,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
46,5,2537,동대문역사문화공원,215,180,186,112,153,199,5호선,2537,18,LG전자,AS480BWFB,168.3,20.0,Optimal
46,5,2537,동대문역사문화공원,215,180,186,112,153,199,5호선,2537,18,LG전자,AS480BWFB,168.3,20.0,Optimal
46,5,2537,동대문역사문화공원,215,180,186,112,153,199,5호선,2537,18,LG전자,AS480BWFB,168.3,20.0,Optimal
46,5,2537,동대문역사문화공원,215,180,186,112,153,199,5호선,2537,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated
47,2,206,신당,38,146,98,193,247,149,2호선,206,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
47,2,206,신당,38,146,98,193,247,149,2호선,206,14,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated
47,2,206,신당,38,146,98,193,247,149,2호선,206,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
47,2,206,신당,38,146,98,193,247,149,2호선,206,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
48,2,206,신당,38,146,98,193,247,149,6호선,2636,18,LG전자,AS480BWFB,168.3,20.0,Optimal
48,2,206,신당,38,146,98,193,247,149,6호선,2636,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated
48,2,206,신당,38,146,98,193,247,149,6호선,2636,18,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
48,2,206,신당,38,146,98,193,247,149,6호선,2636,18,LG전자,AS480BWFB,168.3,20.0,Optimal
49,6,2636,신당,227,101,158,57,63,79,2호선,206,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
49,6,2636,신당,227,101,158,57,63,79,2호선,206,14,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated
49,6,2636,신당,227,101,158,57,63,79,2호선,206,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
49,6,2636,신당,227,101,158,57,63,79,2호선,206,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
50,6,2636,신당,227,101,158,57,63,79,6호선,2636,18,LG전자,AS480BWFB,168.3,20.0,Optimal
50,6,2636,신당,227,101,158,57,63,79,6호선,2636,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated
50,6,2636,신당,227,101,158,57,63,79,6호선,2636,18,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
50,6,2636,신당,227,101,158,57,63,79,6호선,2636,18,LG전자,AS480BWFB,168.3,20.0,Optimal
51,2,207,상왕십리,62,110,45,174,167,190,2호선,207,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
52,2,208,왕십리,58,156,48,114,74,148,2호선,208,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal
52,2,208,왕십리,58,156,48,114,74,148,2호선,208,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal
52,2,208,왕십리,58,156,48,114,74,148,2호선,208,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal
52,2,208,왕십리,58,156,48,114,74,148,2호선,208,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal
53,2,208,왕십리,58,156,48,114,74,148,5호선,2541,20,LG전자,AS480BWFB,168.3,20.0,Optimal
53,2,208,왕십리,58,156,48,114,74,148,5호선,2541,20,LG전자,AS480BWFB,168.3,20.0,Optimal
53,2,208,왕십리,58,156,48,114,74,148,5호선,2541,20,LG전자,AS480BWFB,168.3,20.0,Optimal
53,2,208,왕십리,58,156,48,114,74,148,5호선,2541,20,LG전자,AS480BWFB,168.3,20.0,Optimal
54,5,2541,왕십리,105,139,76,152,50,242,2호선,208,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal
54,5,2541,왕십리,105,139,76,152,50,242,2호선,208,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal
54,5,2541,왕십리,105,139,76,152,50,242,2호선,208,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal
54,5,2541,왕십리,105,139,76,152,50,242,2호선,208,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal
55,5,2541,왕십리,105,139,76,152,50,242,5호선,2541,20,LG전자,AS480BWFB,168.3,20.0,Optimal
55,5,2541,왕십리,105,139,76,152,50,242,5호선,2541,20,LG전자,AS480BWFB,168.3,20.0,Optimal
55,5,2541,왕십리,105,139,76,152,50,242,5호선,2541,20,LG전자,AS480BWFB,168.3,20.0,Optimal
55,5,2541,왕십리,105,139,76,152,50,242,5호선,2541,20,LG전자,AS480BWFB,168.3,20.0,Optimal
56,2,213,건대입구,269,196,261,171,236,13,7호선,2729,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated
56,2,213,건대입구,269,196,261,171,236,13,7호선,2729,18,LG전자,AS480BWFB,168.3,20.0,Optimal
57,7,2729,건대입구,50,233,15,11,10,251,7호선,2729,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated
57,7,2729,건대입구,50,233,15,11,10,251,7호선,2729,18,LG전자,AS480BWFB,168.3,20.0,Optimal
58,2,216,잠실,78,248,21,6,3,268,2호선,216,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal
58,2,216,잠실,78,248,21,6,3,268,2호선,216,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal
58,2,216,잠실,78,248,21,6,3,268,2호선,216,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal
58,2,216,잠실,78,248,21,6,3,268,2호선,216,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal
59,2,216,잠실,78,248,21,6,3,268,8호선,2815,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal
59,2,216,잠실,78,248,21,6,3,268,8호선,2815,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal
59,2,216,잠실,78,248,21,6,3,268,8호선,2815,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal
59,2,216,잠실,78,248,21,6,3,268,8호선,2815,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal
60,8,2815,잠실,222,178,147,34,78,114,2호선,216,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal
60,8,2815,잠실,222,178,147,34,78,114,2호선,216,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal
60,8,2815,잠실,222,178,147,34,78,114,2호선,216,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal
60,8,2815,잠실,222,178,147,34,78,114,2호선,216,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal
61,8,2815,잠실,222,178,147,34,78,114,8호선,2815,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal
61,8,2815,잠실,222,178,147,34,78,114,8호선,2815,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal
61,8,2815,잠실,222,178,147,34,78,114,8호선,2815,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal
61,8,2815,잠실,222,178,147,34,78,114,8호선,2815,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal
62,2,217,잠실새내,7,66,3,158,33,265,2호선,217,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
63,2,218,종합운동장,130,256,69,41,36,140,2호선,218,28,보성전자,BAS-ST9000A,197.4,25.6,Optimal
64,2,219,삼성,140,257,42,237,192,194,2호선,219,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
65,2,220,선릉,13,222,47,76,34,270,2호선,220,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
66,2,221,역삼,44,263,35,55,31,224,2호선,221,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
67,2,222,강남,3,271,27,1,1,273,2호선,222,20,애니텍,AIAP-S TYPE,115.7,15.0,Optimal
68,2,223,교대,168,266,255,5,7,63,2호선,223,20,보성전자,BAS-ST9000A,197.4,25.6,Optimal
68,2,223,교대,168,266,255,5,7,63,2호선,223,20,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
68,2,223,교대,168,266,255,5,7,63,2호선,223,20,보성전자,BAS-ST9000A,197.4,25.6,Optimal
68,2,223,교대,168,266,255,5,7,63,2호선,223,20,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
69,2,223,교대,168,266,255,5,7,63,3호선,330,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal
69,2,223,교대,168,266,255,5,7,63,3호선,330,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
69,2,223,교대,168,266,255,5,7,63,3호선,330,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal
69,2,223,교대,168,266,255,5,7,63,3호선,330,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
70,3,330,교대,85,218,85,4,5,223,2호선,223,20,보성전자,BAS-ST9000A,197.4,25.6,Optimal
70,3,330,교대,85,218,85,4,5,223,2호선,223,20,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
70,3,330,교대,85,218,85,4,5,223,2호선,223,20,보성전자,BAS-ST9000A,197.4,25.6,Optimal
70,3,330,교대,85,218,85,4,5,223,2호선,223,20,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
71,3,330,교대,85,218,85,4,5,223,3호선,330,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal
71,3,330,교대,85,218,85,4,5,223,3호선,330,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
71,3,330,교대,85,218,85,4,5,223,3호선,330,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal
71,3,330,교대,85,218,85,4,5,223,3호선,330,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
72,2,224,서초,12,46,57,65,52,182,2호선,224,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
73,2,225,방배,34,213,41,244,143,205,2호선,225,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
74,2,226,사당,152,235,94,10,17,193,2호선,226,30,보성전자,BAS-ST9000A,197.4,25.6,Optimal
74,2,226,사당,152,235,94,10,17,193,2호선,226,30,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
74,2,226,사당,152,235,94,10,17,193,2호선,226,30,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated
74,2,226,사당,152,235,94,10,17,193,2호선,226,30,보성전자,BAS-ST9000A,197.4,25.6,Optimal
75,2,226,사당,152,235,94,10,17,193,4호선,433,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal
75,2,226,사당,152,235,94,10,17,193,4호선,433,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
75,2,226,사당,152,235,94,10,17,193,4호선,433,16,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated
75,2,226,사당,152,235,94,10,17,193,4호선,433,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal
76,4,433,사당,189,241,71,258,274,213,2호선,226,30,보성전자,BAS-ST9000A,197.4,25.6,Optimal
76,4,433,사당,189,241,71,258,274,213,2호선,226,30,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
76,4,433,사당,189,241,71,258,274,213,2호선,226,30,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated
76,4,433,사당,189,241,71,258,274,213,2호선,226,30,보성전자,BAS-ST9000A,197.4,25.6,Optimal
77,4,433,사당,189,241,71,258,274,213,4호선,433,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal
77,4,433,사당,189,241,71,258,274,213,4호선,433,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
77,4,433,사당,189,241,71,258,274,213,4호선,433,16,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated
77,4,433,사당,189,241,71,258,274,213,4호선,433,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal
78,2,227,낙성대,26,240,26,191,73,255,2호선,227,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
79,2,228,서울대입구,133,115,105,73,60,183,2호선,228,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
80,2,229,봉천,165,251,141,153,204,137,2호선,229,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
81,2,230,신림,54,247,195,63,23,116,2호선,230,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal
82,2,233,대림,145,177,244,205,248,42,7호선,2746,14,LG전자,AS480BWFB,168.3,20.0,Optimal
82,2,233,대림,145,177,244,205,248,42,7호선,2746,14,LG전자,AS480BWFB,168.3,20.0,Optimal
83,7,2746,대림,262,161,230,97,147,40,7호선,2746,14,LG전자,AS480BWFB,168.3,20.0,Optimal
83,7,2746,대림,262,161,230,97,147,40,7호선,2746,14,LG전자,AS480BWFB,168.3,20.0,Optimal
84,2,234,신도림,79,199,232,27,21,97,2호선,234,40,보성전자,BAS-ST9000A,197.4,25.6,Optimal
85,2,235,문래,35,243,58,118,130,161,2호선,235,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
86,2,236,영등포구청,31,203,109,32,8,245,2호선,236,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
86,2,236,영등포구청,31,203,109,32,8,245,2호선,236,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal
86,2,236,영등포구청,31,203,109,32,8,245,2호선,236,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
86,2,236,영등포구청,31,203,109,32,8,245,2호선,236,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal
87,2,236,영등포구청,31,203,109,32,8,245,5호선,2524,18,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
87,2,236,영등포구청,31,203,109,32,8,245,5호선,2524,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal
87,2,236,영등포구청,31,203,109,32,8,245,5호선,2524,18,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
87,2,236,영등포구청,31,203,109,32,8,245,5호선,2524,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal
88,5,2524,영등포구청,261,73,140,36,102,85,2호선,236,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
88,5,2524,영등포구청,261,73,140,36,102,85,2호선,236,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal
88,5,2524,영등포구청,261,73,140,36,102,85,2호선,236,16,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
88,5,2524,영등포구청,261,73,140,36,102,85,2호선,236,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal
89,5,2524,영등포구청,261,73,140,36,102,85,5호선,2524,18,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
89,5,2524,영등포구청,261,73,140,36,102,85,5호선,2524,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal
89,5,2524,영등포구청,261,73,140,36,102,85,5호선,2524,18,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
89,5,2524,영등포구청,261,73,140,36,102,85,5호선,2524,18,보성전자,BAS-ST9000A,197.4,25.6,Optimal
90,2,238,합정,24,216,6,121,66,277,2호선,238,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal
90,2,238,합정,24,216,6,121,66,277,2호선,238,26,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
90,2,238,합정,24,216,6,121,66,277,2호선,238,26,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated
90,2,238,합정,24,216,6,121,66,277,2호선,238,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal
91,2,238,합정,24,216,6,121,66,277,6호선,2623,16,LG전자,AS480BWFB,168.3,20.0,Optimal
91,2,238,합정,24,216,6,121,66,277,6호선,2623,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
91,2,238,합정,24,216,6,121,66,277,6호선,2623,16,LG전자,AS480BWFB,168.3,20.0,Oversaturated
91,2,238,합정,24,216,6,121,66,277,6호선,2623,16,LG전자,AS480BWFB,168.3,20.0,Optimal
92,6,2623,합정,91,269,92,173,214,258,2호선,238,26,보성전자,BAS-ST9000A,197.4,25.6,Optimal
92,6,2623,합정,91,269,92,173,214,258,2호선,238,26,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
92,6,2623,합정,91,269,92,173,214,258,2호선,238,26,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated
