Unnamed: 0,호선,역코드,역명,AIRPRESSURE,CO2,HUMIDITY,PM10,PM2.5,TEMPERATURE,호선명,역번호,설치대수,제조사,모델명,적용면적,처리용량,Purifier_Need
174,4,430,이촌,228,113,196,165,113,82,4호선,430,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
175,4,434,남태령,153,187,271,262,219,197,4호선,434,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
176,5,2511,방화,121,141,249,155,175,84,5호선,2511,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal
177,5,2512,개화산,263,78,236,95,76,65,5호선,2512,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
178,5,2513,김포공항,114,182,190,199,148,176,5호선,2513,18,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated
179,5,2514,송정,240,89,145,146,160,150,5호선,2514,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
180,5,2515,마곡,272,197,260,96,104,23,5호선,2515,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
181,5,2516,발산,274,44,262,198,154,19,5호선,2516,16,LG전자,AS480BWFB,168.3,20.0,Optimal
182,5,2517,우장산,111,111,146,130,156,146,5호선,2517,14,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
183,5,2518,화곡,217,242,204,213,179,62,5호선,2518,14,LG전자,AS480BWFB,168.3,20.0,Optimal
184,5,2519,까치산,148,96,74,122,107,240,5호선,2519,28,LG전자,AS480BWFB,168.3,20.0,Optimal
185,5,2520,신정,1,208,177,236,229,132,5호선,2520,14,LG전자,AS480BWFB,168.3,20.0,Optimal
186,5,2521,목동,195,147,235,139,220,61,5호선,2521,14,LG전자,AS480BWFB,168.3,20.0,Optimal
187,5,2522,오목교,213,172,163,250,262,201,5호선,2522,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated
188,5,2523,양평,173,12,155,123,95,208,5호선,2523,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
189,5,2525,영등포시장,209,6,173,270,269,259,5호선,2525,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal
190,5,2526,신길,276,99,266,172,201,11,5호선,2526,20,LG전자,AS480BWFB,168.3,20.0,Oversaturated
191,5,2527,여의도,93,211,84,259,241,271,5호선,2527,16,LG전자,AS480BWFB,168.3,20.0,Optimal
192,5,2528,여의나루,92,225,185,164,114,170,5호선,2528,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated
193,5,2529,마포,100,144,107,81,27,206,5호선,2529,14,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
194,5,2530,공덕,124,175,114,109,110,142,5호선,2530,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
194,5,2530,공덕,124,175,114,109,110,142,5호선,2530,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
194,5,2530,공덕,124,175,114,109,110,142,5호선,2530,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
194,5,2530,공덕,124,175,114,109,110,142,5호선,2530,14,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated
195,5,2530,공덕,124,175,114,109,110,142,6호선,2627,26,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
195,5,2530,공덕,124,175,114,109,110,142,6호선,2627,26,LG전자,AS480BWFB,168.3,20.0,Optimal
195,5,2530,공덕,124,175,114,109,110,142,6호선,2627,26,LG전자,AS480BWFB,168.3,20.0,Optimal
195,5,2530,공덕,124,175,114,109,110,142,6호선,2627,26,LG전자,AS480BWFB,168.3,20.0,Oversaturated
196,6,2627,공덕,53,123,10,188,221,262,5호선,2530,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
196,6,2627,공덕,53,123,10,188,221,262,5호선,2530,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
196,6,2627,공덕,53,123,10,188,221,262,5호선,2530,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
196,6,2627,공덕,53,123,10,188,221,262,5호선,2530,14,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated
197,6,2627,공덕,53,123,10,188,221,262,6호선,2627,26,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
197,6,2627,공덕,53,123,10,188,221,262,6호선,2627,26,LG전자,AS480BWFB,168.3,20.0,Optimal
197,6,2627,공덕,53,123,10,188,221,262,6호선,2627,26,LG전자,AS480BWFB,168.3,20.0,Optimal
197,6,2627,공덕,53,123,10,188,221,262,6호선,2627,26,LG전자,AS480BWFB,168.3,20.0,Oversaturated
198,5,2531,애오개,89,114,50,271,268,253,5호선,2531,14,LG전자,AS480BWFB,168.3,20.0,Optimal
199,5,2533,서대문,72,64,175,208,177,99,5호선,2533,14,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
200,5,2534,광화문,39,130,130,266,252,117,5호선,2534,14,LG전자,AS480BWFB,168.3,20.0,Optimal
201,5,2538,청구,196,157,174,48,20,105,5호선,2538,18,LG전자,AS480BWFB,168.3,20.0,Optimal
201,5,2538,청구,196,157,174,48,20,105,5호선,2538,18,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
201,5,2538,청구,196,157,174,48,20,105,5호선,2538,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated
201,5,2538,청구,196,157,174,48,20,105,5호선,2538,18,LG전자,AS480BWFB,168.3,20.0,Optimal
202,5,2538,청구,196,157,174,48,20,105,6호선,2635,16,LG전자,AS480BWFB,168.3,20.0,Optimal
202,5,2538,청구,196,157,174,48,20,105,6호선,2635,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
202,5,2538,청구,196,157,174,48,20,105,6호선,2635,16,LG전자,AS480BWFB,168.3,20.0,Oversaturated
202,5,2538,청구,196,157,174,48,20,105,6호선,2635,16,LG전자,AS480BWFB,168.3,20.0,Optimal
203,6,2635,청구,106,277,225,86,129,30,5호선,2538,18,LG전자,AS480BWFB,168.3,20.0,Optimal
203,6,2635,청구,106,277,225,86,129,30,5호선,2538,18,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
203,6,2635,청구,106,277,225,86,129,30,5호선,2538,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated
203,6,2635,청구,106,277,225,86,129,30,5호선,2538,18,LG전자,AS480BWFB,168.3,20.0,Optimal
204,6,2635,청구,106,277,225,86,129,30,6호선,2635,16,LG전자,AS480BWFB,168.3,20.0,Optimal
204,6,2635,청구,106,277,225,86,129,30,6호선,2635,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
204,6,2635,청구,106,277,225,86,129,30,6호선,2635,16,LG전자,AS480BWFB,168.3,20.0,Oversaturated
204,6,2635,청구,106,277,225,86,129,30,6호선,2635,16,LG전자,AS480BWFB,168.3,20.0,Optimal
205,5,2539,신금호,70,55,160,219,55,157,5호선,2539,18,LG전자,AS480BWFB,168.3,20.0,Optimal
206,5,2540,행당,119,33,164,67,164,60,5호선,2540,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
207,5,2542,마장,242,54,233,215,217,27,5호선,2542,14,LG전자,AS480BWFB,168.3,20.0,Optimal
208,5,2543,답십리,273,18,214,49,51,37,5호선,2543,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
209,5,2544,장한평,231,124,218,187,106,138,5호선,2544,16,LG전자,AS480BWFB,168.3,20.0,Optimal
210,5,2545,군자,49,121,28,131,125,257,5호선,2545,18,LG전자,AS480BWFB,168.3,20.0,Optimal
210,5,2545,군자,49,121,28,131,125,257,5호선,2545,18,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
210,5,2545,군자,49,121,28,131,125,257,5호선,2545,18,LG전자,AS480BWFB,168.3,20.0,Optimal
210,5,2545,군자,49,121,28,131,125,257,5호선,2545,18,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
211,5,2545,군자,49,121,28,131,125,257,7호선,2727,16,LG전자,AS480BWFB,168.3,20.0,Optimal
211,5,2545,군자,49,121,28,131,125,257,7호선,2727,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
211,5,2545,군자,49,121,28,131,125,257,7호선,2727,16,LG전자,AS480BWFB,168.3,20.0,Optimal
211,5,2545,군자,49,121,28,131,125,257,7호선,2727,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
212,7,2727,군자,191,166,96,75,42,172,5호선,2545,18,LG전자,AS480BWFB,168.3,20.0,Optimal
212,7,2727,군자,191,166,96,75,42,172,5호선,2545,18,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
212,7,2727,군자,191,166,96,75,42,172,5호선,2545,18,LG전자,AS480BWFB,168.3,20.0,Optimal
212,7,2727,군자,191,166,96,75,42,172,5호선,2545,18,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
213,7,2727,군자,191,166,96,75,42,172,7호선,2727,16,LG전자,AS480BWFB,168.3,20.0,Optimal
213,7,2727,군자,191,166,96,75,42,172,7호선,2727,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
213,7,2727,군자,191,166,96,75,42,172,7호선,2727,16,LG전자,AS480BWFB,168.3,20.0,Optimal
213,7,2727,군자,191,166,96,75,42,172,7호선,2727,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
214,5,2546,아차산,30,77,169,225,109,234,5호선,2546,14,LG전자,AS480BWFB,168.3,20.0,Optimal
215,5,2547,광나루,250,16,220,154,75,92,5호선,2547,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
216,5,2548,천호,68,214,54,196,94,227,5호선,2548,20,LG전자,AS480BWFB,168.3,20.0,Oversaturated
216,5,2548,천호,68,214,54,196,94,227,5호선,2548,20,LG전자,AS480BWFB,168.3,20.0,Oversaturated
216,5,2548,천호,68,214,54,196,94,227,5호선,2548,20,LG전자,AS480BWFB,168.3,20.0,Optimal
216,5,2548,천호,68,214,54,196,94,227,5호선,2548,20,LG전자,AS480BWFB,168.3,20.0,Optimal
217,5,2548,천호,68,214,54,196,94,227,8호선,2812,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated
217,5,2548,천호,68,214,54,196,94,227,8호선,2812,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated
217,5,2548,천호,68,214,54,196,94,227,8호선,2812,18,LG전자,AS480BWFB,168.3,20.0,Optimal
217,5,2548,천호,68,214,54,196,94,227,8호선,2812,18,LG전자,AS480BWFB,168.3,20.0,Optimal
218,8,2812,천호,45,219,66,113,118,158,5호선,2548,20,LG전자,AS480BWFB,168.3,20.0,Oversaturated
218,8,2812,천호,45,219,66,113,118,158,5호선,2548,20,LG전자,AS480BWFB,168.3,20.0,Oversaturated
218,8,2812,천호,45,219,66,113,118,158,5호선,2548,20,LG전자,AS480BWFB,168.3,20.0,Optimal
218,8,2812,천호,45,219,66,113,118,158,5호선,2548,20,LG전자,AS480BWFB,168.3,20.0,Optimal
219,8,2812,천호,45,219,66,113,118,158,8호선,2812,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated
219,8,2812,천호,45,219,66,113,118,158,8호선,2812,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated
219,8,2812,천호,45,219,66,113,118,158,8호선,2812,18,LG전자,AS480BWFB,168.3,20.0,Optimal
219,8,2812,천호,45,219,66,113,118,158,8호선,2812,18,LG전자,AS480BWFB,168.3,20.0,Optimal
220,5,2549,강동,139,265,112,136,149,188,5호선,2549,20,LG전자,AS480BWFB,168.3,20.0,Oversaturated
221,5,2550,길동,208,167,188,90,142,71,5호선,2550,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
222,5,2551,굽은다리,214,15,217,15,46,35,5호선,2551,14,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
223,5,2552,명일,143,232,88,128,82,156,5호선,2552,14,LG전자,AS480BWFB,168.3,20.0,Optimal
224,5,2553,고덕,184,1,269,80,116,16,5호선,2553,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
225,5,2554,상일동,188,244,211,24,29,93,5호선,2554,18,LG전자,AS480BWFB,168.3,20.0,Optimal
226,5,2555,둔촌동,187,204,93,13,11,143,5호선,2555,14,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
227,5,2556,올림픽공원,197,47,199,85,99,77,5호선,2556,14,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
228,5,2557,방이,178,8,78,28,70,115,5호선,2557,14,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
229,5,2559,개롱,204,158,247,39,81,25,5호선,2559,14,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
230,5,2560,거여,149,39,212,43,97,36,5호선,2560,14,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
231,5,2561,마천,19,140,40,120,44,236,5호선,2561,14,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
232,6,2611,응암,73,163,77,127,193,192,6호선,2611,22,LG전자,AS480BWFB,168.3,20.0,Oversaturated
233,6,2612,역촌,271,151,229,52,80,39,6호선,2612,14,LG전자,AS480BWFB,168.3,20.0,Optimal
234,6,2614,독바위,120,45,106,151,100,217,6호선,2614,14,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
235,6,2616,구산,236,38,206,231,233,59,6호선,2616,14,LG전자,AS480BWFB,168.3,20.0,Optimal
236,6,2617,새절,134,220,103,140,195,130,6호선,2617,16,LG전자,AS480BWFB,168.3,20.0,Optimal
237,6,2618,증산,194,52,136,252,223,129,6호선,2618,14,LG전자,AS480BWFB,168.3,20.0,Optimal
238,6,2619,디지털미디어시티,131,142,197,98,122,95,6호선,2619,22,LG전자,AS480BWFB,168.3,20.0,Optimal
239,6,2620,월드컵경기장,224,88,257,79,134,41,6호선,2620,22,LG전자,AS480BWFB,168.3,20.0,Oversaturated
240,6,2621,마포구청,151,224,156,261,258,111,6호선,2621,14,LG전자,AS480BWFB,168.3,20.0,Optimal
241,6,2622,망원,225,237,132,60,68,120,6호선,2622,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated
242,6,2624,상수,172,202,79,66,71,167,6호선,2624,14,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
243,6,2625,광흥창,233,61,86,185,227,141,6호선,2625,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated
244,6,2626,대흥,86,188,61,189,184,225,6호선,2626,14,LG전자,AS480BWFB,168.3,20.0,Optimal
245,6,2628,효창공원앞,245,76,148,254,249,134,6호선,2628,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal
246,6,2630,녹사평,112,7,29,217,215,230,6호선,2630,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
247,6,2631,이태원,80,143,131,203,212,168,6호선,2631,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal
248,6,2632,한강진,219,270,224,40,32,57,6호선,2632,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal
249,6,2633,버티고개,76,3,87,275,275,237,6호선,2633,18,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated
250,6,2638,창신,14,72,82,223,237,195,6호선,2638,14,LG전자,AS480BWFB,168.3,20.0,Optimal
251,6,2639,보문,232,164,179,101,138,56,6호선,2639,14,LG전자,AS480BWFB,168.3,20.0,Optimal
252,6,2640,안암,142,50,91,9,18,107,6호선,2640,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
253,6,2641,고려대,181,48,187,23,61,44,6호선,2641,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
254,6,2642,월곡,179,86,24,44,26,177,6호선,2642,14,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
255,6,2643,상월곡,137,5,139,148,191,54,6호선,2643,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
256,6,2644,돌곶이,156,149,203,72,120,33,6호선,2644,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
257,6,2645,석계,99,23,100,84,83,91,6호선,2645,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
258,6,2646,태릉입구,180,261,165,25,19,106,6호선,2646,20,LG전자,AS480BWFB,168.3,20.0,Optimal
258,6,2646,태릉입구,180,261,165,25,19,106,6호선,2646,20,LG전자,AS480BWFB,168.3,20.0,Optimal
258,6,2646,태릉입구,180,261,165,25,19,106,6호선,2646,20,LG전자,AS480BWFB,168.3,20.0,Optimal
258,6,2646,태릉입구,180,261,165,25,19,106,6호선,2646,20,LG전자,AS480BWFB,168.3,20.0,Optimal
259,6,2646,태릉입구,180,261,165,25,19,106,7호선,2719,18,LG전자,AS480BWFB,168.3,20.0,Optimal
259,6,2646,태릉입구,180,261,165,25,19,106,7호선,2719,18,LG전자,AS480BWFB,168.3,20.0,Optimal
259,6,2646,태릉입구,180,261,165,25,19,106,7호선,2719,18,LG전자,AS480BWFB,168.3,20.0,Optimal
259,6,2646,태릉입구,180,261,165,25,19,106,7호선,2719,18,LG전자,AS480BWFB,168.3,20.0,Optimal
260,7,2719,태릉입구,198,170,31,35,37,147,6호선,2646,20,LG전자,AS480BWFB,168.3,20.0,Optimal
260,7,2719,태릉입구,198,170,31,35,37,147,6호선,2646,20,LG전자,AS480BWFB,168.3,20.0,Optimal
260,7,2719,태릉입구,198,170,31,35,37,147,6호선,2646,20,LG전자,AS480BWFB,168.3,20.0,Optimal
260,7,2719,태릉입구,198,170,31,35,37,147,6호선,2646,20,LG전자,AS480BWFB,168.3,20.0,Optimal
261,7,2719,태릉입구,198,170,31,35,37,147,7호선,2719,18,LG전자,AS480BWFB,168.3,20.0,Optimal
261,7,2719,태릉입구,198,170,31,35,37,147,7호선,2719,18,LG전자,AS480BWFB,168.3,20.0,Optimal
261,7,2719,태릉입구,198,170,31,35,37,147,7호선,2719,18,LG전자,AS480BWFB,168.3,20.0,Optimal
261,7,2719,태릉입구,198,170,31,35,37,147,7호선,2719,18,LG전자,AS480BWFB,168.3,20.0,Optimal
262,6,2647,화랑대,237,109,210,170,101,46,6호선,2647,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated
263,6,2648,봉화산,107,29,143,50,121,78,6호선,2648,18,LG전자,AS480BWFB,168.3,20.0,Optimal
264,7,2713,수락산,147,28,55,229,135,154,7호선,2713,20,LG전자,AS480BWFB,168.3,20.0,Optimal
265,7,2714,마들,226,68,200,248,256,67,7호선,2714,14,LG전자,AS480BWFB,168.3,20.0,Optimal
266,7,2716,중계,210,24,183,207,171,88,7호선,2716,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal
267,7,2717,하계,244,155,194,157,123,76,7호선,2717,14,LG전자,AS480BWFB,168.3,20.0,Optimal
268,7,2718,공릉,90,90,161,218,188,153,7호선,2718,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal
269,7,2720,먹골,150,41,120,181,185,96,7호선,2720,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
270,7,2721,중화,206,84,46,124,133,173,7호선,2721,14,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
271,7,2722,상봉,175,198,157,102,141,102,7호선,2722,14,LG전자,AS480BWFB,168.3,20.0,Optimal
272,7,2723,면목,223,193,97,30,35,103,7호선,2723,14,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
273,7,2724,사가정,239,19,110,92,85,113,7호선,2724,14,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
274,7,2725,용마산,75,81,14,245,225,249,7호선,2725,14,LG전자,AS480BWFB,168.3,20.0,Optimal
275,7,2726,중곡,251,62,192,273,277,49,7호선,2726,14,LG전자,AS480BWFB,168.3,20.0,Optimal
276,7,2728,어린이대공원,116,102,180,182,169,109,7호선,2728,16,LG전자,AS480BWFB,168.3,20.0,Optimal
277,7,2731,청담,171,9,207,37,30,90,7호선,2731,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
278,7,2732,강남구청,4,162,59,230,199,264,7호선,2732,16,LG전자,AS480BWFB,168.3,20.0,Optimal
279,7,2733,학동,190,67,216,61,58,45,7호선,2733,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
280,7,2734,논현,42,255,116,178,124,216,7호선,2734,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal
281,7,2735,반포,94,206,81,17,45,200,7호선,2735,14,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
282,7,2737,내방,101,127,16,255,234,228,7호선,2737,14,LG전자,AS480BWFB,168.3,20.0,Optimal
283,7,2739,남성,234,83,80,227,261,136,7호선,2739,14,LG전자,AS480BWFB,168.3,20.0,Optimal
284,7,2740,숭실대입구,40,176,133,260,259,222,7호선,2740,14,LG전자,AS480BWFB,168.3,20.0,Optimal
285,7,2741,상도,10,79,73,108,115,174,7호선,2741,14,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
286,7,2742,장승배기,205,59,128,87,56,112,7호선,2742,14,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
287,7,2743,신대방삼거리,132,10,176,234,196,81,7호선,2743,14,LG전자,AS480BWFB,168.3,20.0,Optimal
288,7,2744,보라매,255,231,209,214,224,55,7호선,2744,14,LG전자,AS480BWFB,168.3,20.0,Optimal
289,7,2745,신풍,186,205,124,257,266,119,7호선,2745,18,보성전자,BAS-ST9000A,197.4,25.6,Oversaturated
290,7,2747,남구로,160,215,153,58,16,235,7호선,2747,14,LG전자,AS480BWFB,168.3,20.0,Optimal
291,7,2748,가산디지털단지,248,221,241,115,90,94,7호선,2748,16,보성전자,BAS-ST9000A,197.4,25.6,Optimal
292,7,2749,철산,136,200,208,105,59,83,7호선,2749,14,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
293,7,2750,광명사거리,218,97,226,195,211,74,7호선,2750,16,LG전자,AS480BWFB,168.3,20.0,Optimal
294,7,2751,천왕,267,174,274,168,182,29,7호선,2751,14,보성전자,BAS-ST9000A,197.4,25.6,Optimal
295,7,2752,온수,161,246,258,129,173,32,7호선,2752,20,LG전자,AS480BWFB,168.3,20.0,Oversaturated
296,8,2811,암사,230,201,201,47,119,58,8호선,2811,14,LG전자,AS480BWFB,168.3,20.0,Optimal
297,8,2813,강동구청,138,70,170,110,105,86,8호선,2813,14,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
298,8,2814,몽촌토성,220,11,126,111,155,118,8호선,2814,14,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
299,8,2816,석촌,46,253,34,156,131,241,8호선,2816,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated
300,8,2817,송파,69,63,17,106,161,203,8호선,2817,14,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
301,8,2819,문정,84,104,101,160,168,186,8호선,2819,18,LG전자,AS480BWFB,168.3,20.0,Optimal
302,8,2820,장지,182,91,123,51,111,121,8호선,2820,14,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
303,8,2821,복정,169,262,166,265,152,215,8호선,2821,18,LG전자,AS480BWFB,168.3,20.0,Oversaturated
304,8,2822,산성,8,37,193,180,174,128,8호선,2822,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
305,8,2823,남한산성입구,9,4,117,91,67,165,8호선,2823,14,보성전자,BAS-ST9000A,197.4,25.6,Additional Purifiers Needed
306,8,2824,단대오거리,17,128,36,8,9,189,8호선,2824,14,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
307,8,2825,신흥,6,212,1,137,140,276,8호선,2825,14,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
308,8,2826,수진,32,117,52,166,170,244,8호선,2826,14,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
309,8,2827,모란,135,65,63,70,108,166,8호선,2827,16,LG전자,AS480BWFB,168.3,20.0,Additional Purifiers Needed
